hotel_id,city,hotel_name,price,review_score,hotel_url,description,latitude,longitude,distance_km
63,luxor,Flower Of Life Hotel,109.0,9.7,https://www.booking.com/hotel/eg/flower-of-life-luxor1.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=1023611908_425462178_0_2_0&highlighted_blocks=1023611908_425462178_0_2_0&matching_block_id=1023611908_425462178_0_2_0&sr_pri_blocks=1023611908_425462178_0_2_0__10868&from=searchresults,"Comfortable Accommodations: Flower Of Life Hotel in Luxor offers family rooms with air-conditioning, private bathrooms, and modern amenities. Guests enjoy free WiFi, private check-in and check-out, and free on-site parking.

Leisure Facilities: The hotel features a sun terrace, garden, open-air bath, indoor swimming pool, and outdoor fireplace. Additional amenities include a restaurant, bar, and outdoor seating areas.

Dining Experience: The family-friendly restaurant serves African, Chinese, British, French, and Italian cuisines. Breakfast options include vegetarian, halal, and gluten-free. Highly rated for its diverse dining experience.

Prime Location: Located 11 mi from Luxor International Airport, the hotel is near attractions such as Colossi of Memnon (1.4 mi) and Luxor Temple (8.1 mi). Guests can enjoy hiking and cycling activities.",25.70895865311076,32.62654918029103,499.57
64,luxor,Sonesta St. George Hotel - Convention Center,301.0,9.1,https://www.booking.com/hotel/eg/sonesta-st-george-luxor.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=24263803_0_2_0_0&highlighted_blocks=24263803_0_2_0_0&matching_block_id=24263803_0_2_0_0&sr_pri_blocks=24263803_0_2_0_0__30139&from=searchresults,"Located in the heart of Luxor with stunning Nile views, Sonesta St. George Hotel Luxor offers contemporary accommodations, free Wi-Fi, a serene health spa, and a fine dining restaurant.

With its central location, guests have easy access to Luxor's temples and tourist attractions.

Luxor Station is 1.2 mi away, and the hotel is a short drive from shops and restaurants.

Luxor Temple and Luxor Museum are nearby, and Luxor International Airport is just 6.2 mi away.

The hotel's elegantly furnished rooms provide city or river views, and guests can relax in the sauna or enjoy the outdoor pool. The restaurant offers a variety of local and international dishes for a satisfying dining experience. | We have an instant answer to most questions | Children of all ages are welcome. | Children 12 and above will be charged as adults at this property. | To see correct prices and occupancy info, add the number and ages of children in your group to your search. | Prices for cribs and extra beds aren't included in the total price. They'll have to be paid for separately during your stay.",25.688188273612194,32.632080763578415,501.93
65,luxor,Yasmine Guest House,79.0,9.1,https://www.booking.com/hotel/eg/yasmine-guest-house.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=1118850901_384711855_2_1_0&highlighted_blocks=1118850901_384711855_2_1_0&matching_block_id=1118850901_384711855_2_1_0&sr_pri_blocks=1118850901_384711855_2_1_0__7866&from=searchresults,"Comfortable Accommodations: Yasmine Guest House in Luxor offers private bathrooms with air-conditioning, free WiFi, and free on-site parking. Each room includes a tea and coffee maker, refrigerator, free toiletries, shower, TV, electric kettle, and wardrobe.

Relaxing Facilities: Guests can enjoy a terrace and swimming pool, perfect for relaxation. The property provides free WiFi throughout, ensuring connectivity during the stay.

 Located 16 mi from Luxor International Airport, the guest house is close to attractions such as the Colossi of Memnon (2.4 mi), Medinet Habu Temple (3 mi), and Luxor Temple (13 mi). Highly rated for its swimming pool, attentive staff, and tour service.",25.700835246237,32.630646795335,500.55
66,luxor,Luxor View Hotel,75.0,8.2,https://www.booking.com/hotel/eg/winter-palace-hostel.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=1273505303_406559620_0_41_0&highlighted_blocks=1273505303_406559620_0_41_0&matching_block_id=1273505303_406559620_0_41_0&sr_pri_blocks=1273505303_406559620_0_41_0__7507&from=searchresults,"Comfortable Accommodations: Luxor View Hotel in Luxor offers family rooms with air-conditioning, private bathrooms, and garden or pool views. Each room includes a balcony, terrace, or patio, ensuring a pleasant stay.

Exceptional Facilities: Guests can enjoy a garden, terrace, bar, indoor swimming pool, and free WiFi in public areas. Additional amenities include a 24-hour front desk, outdoor fireplace, and electric vehicle charging station.

Convenient Location: Located 2.5 mi from the Colossi of Memnon and 12 mi from Luxor International Airport, the hotel is near attractions such as the Valley of the Kings and Luxor Temple. Free on-site private parking is available.

Guest Satisfaction: Highly rated for its attentive staff, excellent breakfast, and excellent value for money, Luxor View Hotel provides a comfortable and memorable stay.",25.693643888302,32.617398487325,500.96
67,luxor,KR Hotel,142.0,9.1,https://www.booking.com/hotel/eg/kr.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=1396203606_428269126_2_1_0&highlighted_blocks=1396203606_428269126_2_1_0&matching_block_id=1396203606_428269126_2_1_0&sr_pri_blocks=1396203606_428269126_2_1_0__14200&from=searchresults,"Elegant Accommodations: KR Hotel in Luxor offers a 4-star experience with a swimming pool with a view, a lush garden, and a terrace. Guests enjoy free WiFi, an indoor pool, and a modern restaurant serving halal cuisine.

Comfortable Amenities: The hotel features family rooms, a 24-hour front desk, and full-day security. Additional facilities include a bar, bicycle parking, and room service. Pets are welcome, and air-conditioning, balconies, and private bathrooms ensure a pleasant stay.

Dining Options: The family-friendly restaurant serves brunch, lunch, dinner, and high tea. Guests can enjoy barbecue grill dishes in a relaxed setting. Breakfast is available à la carte, and the bar offers a variety of beverages.

Prime Location: Located 1.7 mi from the Colossi of Memnon and 11 mi from Luxor International Airport, the hotel is close to attractions such as the Valley of the Kings and Luxor Temple.",25.7079262744841,32.6309571433472,499.8
68,luxor,Nile Cruise Luxor 4 nights Aswan 3 nights,903.0,8.3,https://www.booking.com/hotel/eg/nile-cruise-from-luxor-to-aswan-qsr.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=1354190301_408096626_2_21_0&highlighted_blocks=1354190301_408096626_2_21_0&matching_block_id=1354190301_408096626_2_21_0&sr_pri_blocks=1354190301_408096626_2_21_0__90313&from=searchresults,"Elegant Accommodations: Nile Cruise Luxor 4 nights Aswan 3 nights in Luxor offers a 5-star hotel experience with a rooftop swimming pool, spa facilities, restaurant, and bar.

Comfortable Amenities: Guests enjoy private check-in and check-out, a fitness room, hot tub, and 24-hour front desk. Additional services include a tour desk, luggage storage, and room service.

Dining Options: The hotel serves continental, buffet, vegetarian, and halal breakfasts. Lunch and dinner are available at the on-site restaurant, complemented by a pool bar.

Prime Location: Located 5.6 mi from Luxor International Airport, the hotel is a short walk from Luxor Train Station and near attractions such as Luxor Temple and Luxor Museum.",25.697563150123283,32.63661119010306,501.06
69,luxor,Jewel Luxor Hotel Nile View,177.0,7.4,https://www.booking.com/hotel/eg/jewel-luxor-krank-nile-view.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=1546120101_425892197_2_1_0&highlighted_blocks=1546120101_425892197_2_1_0&matching_block_id=1546120101_425892197_2_1_0&sr_pri_blocks=1546120101_425892197_2_1_0__17664&from=searchresults,"Comfortable Accommodations: Jewel Luxor Hotel Nile View in Luxor offers family rooms with air-conditioning, private bathrooms, and river views. Each room includes a balcony, work desk, and free WiFi.

Dining and Leisure: Guests can enjoy a restaurant serving continental and buffet breakfasts, a terrace, and a garden. The hotel provides free WiFi, a 24-hour front desk, and room service.

Local Attractions: Located 8 minutes from Luxor Museum, 1.2 mi from Luxor Temple, and 4.3 mi from Luxor International Airport. Nearby attractions include Karnak Temple and Valley of the Kings.",25.7136416042853,32.6480847625432,499.65
70,luxor,Malkata House - Boutique hotel and restaurant,679.0,9.4,https://www.booking.com/hotel/eg/malkata-house.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=576749308_222798895_0_1_0&highlighted_blocks=576749308_222798895_0_1_0&matching_block_id=576749308_222798895_0_1_0&sr_pri_blocks=576749308_222798895_0_1_0__67896&from=searchresults,"Elegant Accommodations: Malkata House in Luxor offers a recently renovated apartment with a swimming pool, sun terrace, and lush garden. Guests enjoy free WiFi, a lounge, and outdoor seating areas.

Dining Experience: The traditional restaurant serves Italian, Mediterranean, Middle Eastern, local, and barbecue grill cuisines. Breakfast includes vegetarian, vegan, halal, and gluten-free options with cheese and fruits.

Prime Location: Located near Medinet Habu Temple (less than 0.6 mi), Colossi of Memnon (1.2 mi), and Luxor Temple (15 mi). Luxor International Airport is 17 mi away. Guests appreciate the scenic views and excellent service.",25.718191845816,32.596705242822,497.78
71,luxor,Luxor apartment,64.0,7.9,https://www.booking.com/hotel/eg/luxor-apartment-lqrn.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=1155492201_427340166_2_1_0&highlighted_blocks=1155492201_427340166_2_1_0&matching_block_id=1155492201_427340166_2_1_0&sr_pri_blocks=1155492201_427340166_2_1_0__6438&from=searchresults,"Elegant Accommodations: Luxor apartment in Luxor offers a garden, terrace, bar, and free WiFi. Guests enjoy a hot tub, family rooms, and free on-site parking.

Comfortable Amenities: The apartment features air-conditioning, a kitchenette, balcony, bathrobes, spa bath, washing machine, and lake views. Additional amenities include a dining area, sofa bed, and work desk.

Prime Location: Located 11 mi from Luxor International Airport, the property is near attractions such as Colossi of Memnon (1.7 mi) and Luxor Temple (8.7 mi). Guests appreciate the convenient location, value for money, and friendly host.",25.708113806428,32.630974212354,499.78
72,luxor,Sheherazade Hotel Nile Villa,110.0,8.9,https://www.booking.com/hotel/eg/mountain-bloom-retreat.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=1322194305_404892948_2_42_0&highlighted_blocks=1322194305_404892948_2_42_0&matching_block_id=1322194305_404892948_2_42_0&sr_pri_blocks=1322194305_404892948_2_42_0__11040&from=searchresults,"Comfortable Accommodations: Sheherazade Hotel Nile Villa in Luxor offers a spacious apartment with a sun terrace, garden, and free WiFi. Guests enjoy a private check-in and check-out, 24-hour front desk, and full-day security.

Dining Experience: The family-friendly restaurant serves Middle Eastern cuisine with halal, vegetarian, vegan, and gluten-free options. Breakfast includes fruits, and meals are available for lunch and dinner. An outdoor fireplace and picnic area enhance the dining experience.

Convenient Location: Located 2.4 mi from Colossi of Memnon and 12 mi from Luxor International Airport, the apartment is near attractions such as Valley of the Kings and Luxor Temple. Cycling activities are available, and the property offers a tour desk. Highly rated by guests.",25.70020435074513,32.63063268487219,500.61
73,luxor,Mama Africa Apts & Studios,63.0,7.9,https://www.booking.com/hotel/eg/shahrazad-palace.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=495749304_279328032_0_42_0&highlighted_blocks=495749304_279328032_0_42_0&matching_block_id=495749304_279328032_0_42_0&sr_pri_blocks=495749304_279328032_0_42_0__6261&from=searchresults,"Elegant Accommodations: Mama Africa Apts & Studios in Luxor offers comfortable aparthotel rooms with air-conditioning, balconies, and private bathrooms. Each unit includes a kitchenette, washing machine, and free WiFi in public areas.

Exceptional Facilities: Guests can relax in the garden, terrace, or indoor swimming pool. Additional amenities include an outdoor fireplace, outdoor seating area, and picnic spots. Free WiFi is available throughout the property.

Prime Location: Located 15 mi from Luxor International Airport, the aparthotel is near attractions such as the Colossi of Memnon (2.4 mi) and Luxor Temple (13 mi). Highly rated for its swimming pool, attentive staff, and convenient location.",25.6992130663204,32.6301928413417,500.71
74,luxor,Blue Nile House,184.0,9.3,https://www.booking.com/hotel/eg/blue-nile-house-luxor1.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=902884001_407384702_2_41_0_1140243&highlighted_blocks=902884001_407384702_2_41_0_1140243&matching_block_id=902884001_407384702_2_41_0_1140243&sr_pri_blocks=902884001_407384702_2_41_0_1140243_18400&from=searchresults,"Elegant Accommodations: Blue Nile House in Luxor offers a swimming pool with a view, sun terrace, and lush garden. Guests enjoy free WiFi in public areas, ensuring connectivity during their stay.

Comfortable Amenities: The apartment features air-conditioning, a private bathroom, and a fully equipped kitchen. Additional amenities include a washing machine, balcony, and free toiletries.

Dining Experience: A family-friendly restaurant serves Middle Eastern cuisine with halal, vegetarian, and vegan options. Dining options include lunch, dinner, and high tea in a traditional, modern, or romantic ambiance.

Prime Location: Located 14 mi from Luxor International Airport, the property is close to attractions such as the Colossi of Memnon (3.1 mi) and Luxor Temple (12 mi). Guests appreciate the attentive staff and excellent room cleanliness.",25.689470665222,32.622610561648,501.54
75,luxor,El Juneina Villas,497.0,9.5,https://www.booking.com/hotel/eg/al-juneina-villas.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9sdXhvckgxWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCvMqy0AbAAgHSAiRlOGI5ODkyNy0xZDBiLTRmOTQtYWVlOS04MTNjM2YwYjgzMzjYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=ebd87e9e3e2d137d&srepoch=1779213635&all_sr_blocks=1445669402_415967504_2_9_0_1361151&highlighted_blocks=1445669402_415967504_2_9_0_1361151&matching_block_id=1445669402_415967504_2_9_0_1361151&sr_pri_blocks=1445669402_415967504_2_9_0_1361151_49680&from=searchresults,"Elegant Accommodations: El Juneina Villas in Luxor offers a 5-star hotel experience with a sun terrace, open-air bath, and a year-round outdoor swimming pool. Guests enjoy free WiFi, a lush garden, and a traditional family-friendly restaurant serving French cuisine.

Comfortable Amenities: The hotel features private check-in and check-out, a 24-hour front desk, concierge service, and a tour desk. Additional facilities include a minimarket, outdoor fireplace, and free on-site private parking.

Prime Location: Located on the West Bank, El Juneina Villas is a short distance from Medinet Habu Temple (13-minute walk) and the Colossi of Memnon (1.2 mi). Luxor International Airport is 13 mi away, providing convenient travel options.",25.7138771872066,32.5960454175995,498.23
76,sharm,Royal Monte-Carlo Sharm Resort & SPA,1475.0,8.7,https://www.booking.com/hotel/eg/royal-monte-carlo.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=129290601_352848133_2_85_0_858006&highlighted_blocks=129290601_352848133_2_85_0_858006&matching_block_id=129290601_352848133_2_85_0_858006&sr_pri_blocks=129290601_352848133_2_85_0_858006_147476&from=searchresults,"Offering an outdoor pool and a spa and wellness center, Royal Monte-Carlo Sharm Resort & SPA Suites is located in Sharm El Sheikh. The property offers private beach. At The Royal Beach guests will enjoy complimentary drinks served by the dedicated Royal Butler Service and beach Cabanas. All rooms and suites come with views of the Red Sea.

Royal Monte-Carlo Sharm Resort & SPA Suites, drinks will be served in wide selection of 4 bars and Lobby Lounge area and a tennis court. Other facilities offered at the property include entertainment staff, meeting facilities and a ticket service. An array of activities can be enjoyed on site or in the surroundings, including diving and snorkeling.

Guests with an all inclusive package can enjoy free private transfers to and from the airport, early check-in at 8:00, late check out at 17:00, and a bottle of wine upon check-in. Other benefits include access to a private beach and the VIP Royal Lounge, a butler on the beach, a free mini bar including soft and alcoholic drinks, free shisha, Wifi, and access to the sauna, Jacuzzi and steam room. All inclusive guests can also enjoy free unlimited access to 7 a la carte restaurants including Italian, seafood, Indian, Lebanese and Asian, among others.

If you feel like visiting the surroundings, check out Naama Bay (2.2 mi) and Ras Mohammed National Park (7.7 mi). This resort is 8.7 mi from Sharm el-Sheikh International Airport. | Couples in particular like the location – they rated it 9.5 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | We have an instant answer to most questions | Children not allowed. | The number of extra beds allowed depends on the option you choose. Check your selected option for more info.",27.86595611853305,34.31933909654617,385.52
77,sharm,DoubleTree by Hilton Sharm El Sheikh Sharm Bay,425.0,9.0,https://www.booking.com/hotel/eg/hilton-sharks-bay-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=4725612_266273886_2_41_0&highlighted_blocks=4725612_266273886_2_41_0&matching_block_id=4725612_266273886_2_41_0&sr_pri_blocks=4725612_266273886_2_41_0__42500&from_sustainable_property_sr=1&from=searchresults,"Surrounded by palm trees, just 5.6 mi from Sharm El Sheikh Airport, DoubleTree by Hilton Sharks Bay Resort features private beach, family entertainment and a range of leisure activities and water sports.

All rooms are feature a private balcony. It includes a flat-screen TV and a fridge. The bathroom is fitted with a bath and a bathrobe.

DoubleTree by Hilton Sharks Bay Resort features 7 outdoor pools, with plenty of space to relax around the terrace. Guests can keep up with their fitness routines using the high-tech gym facilities, followed by a massage with views of the Red Sea.

The Red Sea coast can be explored with the guidance of the onsite professional diving center. Children will be kept entertained at the kid’s club, their shaded pool area and entertainment from the animation team.

The resort offers a variety of cuisines from 13 restaurant and bars. In the evenings, the Restaurants serve delicious dishes, while the Bar features Red Sea views and cocktails. | Couples in particular like the location – they rated it 9.4 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | Children of all ages are welcome. | Children 18 and above will be charged as adults at this property. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",27.96619513612704,34.40015137195587,384.83
78,sharm,Continental Plaza Beach Resort,383.0,8.4,https://www.booking.com/hotel/eg/continental-plaza-beach-resort.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=31016567_406265420_2_0_0&highlighted_blocks=31016567_406265420_2_0_0&matching_block_id=31016567_406265420_2_0_0&sr_pri_blocks=31016567_406265420_2_0_0__38250&from=searchresults,"This 4-star resort in Sharm el-Sheikh is located in El Pasha Bay (Garden Reef Bay), adjacent to Naama Bay. It has 2 restaurants, an aqua park and an extensive spa. Guests will have free access to the Aqua Park.

The bright rooms at the Independent SPHC Continental Plaza Beach Resort have large windows opening onto a terrace or balcony. They include satellite TV, an electric kettle and a marble bathroom.

The restaurants at the Plaza Beach serve world cuisine, ranging from Italian to Indian to barbecue specialties. There are also pool bars serving refreshing cocktails and light snacks.

Guests can work out with state-of-the-art equipment at the gym. For younger guests, there is also a children’s playground.

The resort is a 10-minute drive from Sharm el-Sheikh Airport. Free parking is available nearby. | Couples in particular like the location – they rated it 8.4 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | Children of all ages are welcome. | Children 12 and above will be charged as adults at this property. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",27.919308,34.356547,384.65
79,sharm,Hotel Novotel Sharm El-Sheikh,492.0,9.1,https://www.booking.com/hotel/eg/novotel-sharm-el-sheikh.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIMVgEaEOIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoDPstAGwAIB0gIkYjgzNmUxNGUtNTdkNy00Y2IyLTg1YjctZjcxNjYyNTFiMGNi2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=7cf97fc0bd900bb9&srepoch=1779214214&all_sr_blocks=1609606_95140745_2_41_0&highlighted_blocks=1609606_95140745_2_41_0&matching_block_id=1609606_95140745_2_41_0&sr_pri_blocks=1609606_95140745_2_41_0__49225&from_sustainable_property_sr=1&from=searchresults,"Located in Sharm El-Sheikh, this hotel is located within Naama Bay. It has a private beach, 5 swimming pools, and offers air-conditioned rooms with satellite TV.

Rooms at the Novotel Sharm El-Sheikh have tiled floors and elegant furnishings. They come equipped with a mini-bar, as well as tea and coffee making facilities. Some rooms feature balconies with panoramic views.

The property has two wings ""Beach Wing"" located at the side of the beach and ""Palm Wing"" located on the other side across the road.

The Novotel has 3 restaurants that serve a variety of regional and international cuisine. Al Dente offers Italian fare and views of the Red Sea. The Bedu Bar provides live entertainment.

Guests can enjoy a relaxing massage, or visit the fitness center. The hotel also has a games room with table tennis, and a children’s playground.

Novotel Sharm El-Sheikh is less than 6.2 mi from Sharm el-Sheikh International Airport. The hotel offers 24-hour front desk service, and free private on-site parking. | Couples in particular like the location – they rated it 9.6 for a two-person trip. | Distance in property description is calculated using © OpenStreetMap | Children of all ages are welcome. | Children 12 and above will be charged as adults at this property. | To see correct prices and occupancy info, add the number and ages of children in your group to your search.",27.915946591581104,34.331012070178986,382.92
